trans_date_trans_time,category,amt,state,city,gender,job,merchant,is_fraud
2020-06-01 18:14:21,entertainment,165.19,PA,Mc Veytown,M,Nutritional therapist,fraud_Bauch-Blanda,0
2019-12-03 17:11:51,personal_care,94.26,NY,East Rochester,M,Retail buyer,fraud_Kirlin and Sons,0
2019-04-09 20:45:37,health_fitness,75.43,GA,Irwinton,M,Film/video editor,"fraud_Swaniawski, Nitzsche and Welch",0
2019-05-20 16:21:56,personal_care,23.95,TX,Sherman,F,Systems developer,fraud_Bins-Howell,0
2019-12-23 06:16:12,grocery_net,10.91,CA,Hawthorne,M,"Editor, magazine features",fraud_Rowe-Vandervort,0
2019-05-19 19:47:29,shopping_net,7.64,VT,Hinesburg,F,Claims inspector/assessor,"fraud_Reichert, Rowe and Mraz",0
2020-03-17 12:32:36,home,150.45,OK,Tulsa,F,"Teacher, special educational needs",fraud_Jakubowski Inc,0
2020-04-07 15:40:28,shopping_net,9.03,OK,Coyle,F,Amenity horticulturist,fraud_Mohr-Bayer,0
2020-06-01 17:13:16,kids_pets,11.82,MI,Arcadia,M,"Designer, jewellery","fraud_Lang, Towne and Schuppe",0
2019-07-25 19:33:51,entertainment,23.95,WA,Colton,F,Chief Marketing Officer,fraud_Larson-Moen,0
2020-01-18 13:02:38,kids_pets,58.51,MS,University,F,Curator,"fraud_Hauck, Dietrich and Funk",0
2019-11-23 04:17:53,grocery_pos,42.32,CA,Norwalk,M,Firefighter,fraud_Kiehn Inc,0
2019-04-17 13:21:32,shopping_net,679.52,KS,Wichita,M,Heritage manager,fraud_Fisher-Schowalter,0
2019-02-03 15:01:53,misc_pos,8.28,KY,Smiths Grove,F,"Therapist, sports",fraud_McGlynn-Jaskolski,0
2019-05-26 09:09:31,shopping_net,2.79,WV,Tallmansville,M,Accounting technician,fraud_Fisher-Schowalter,0
2019-06-28 12:51:22,shopping_net,38.27,AZ,Superior,F,Petroleum engineer,fraud_Volkman-Predovic,0
2019-12-18 08:34:04,grocery_net,46.37,WA,Issaquah,F,Osteopath,fraud_Rowe-Vandervort,0
2019-12-06 22:48:20,home,75.85,KY,Big Creek,M,"Psychologist, forensic","fraud_Cole, Hills and Jewess",0
2019-12-15 07:09:33,grocery_pos,108.62,OK,Coyle,F,Amenity horticulturist,fraud_Barton Inc,0
2020-06-21 11:51:22,grocery_pos,84.81,MT,Alder,M,Chief of Staff,fraud_Auer-Mosciski,0
2020-02-16 21:31:14,home,53.64,FL,Melbourne,M,Database administrator,fraud_Gaylord-Powlowski,0
2019-09-21 15:00:32,misc_pos,167.61,WA,Tekoa,M,Clothing/textile technologist,fraud_Buckridge PLC,0
2019-12-02 06:32:09,gas_transport,60.3,WI,Waupaca,F,"Engineer, civil (contracting)",fraud_Heller-Langosh,0
2019-06-11 12:40:48,shopping_net,2.88,NC,Grimesland,F,Manufacturing systems engineer,fraud_Bashirian Group,0
2019-09-01 15:54:48,travel,6.67,AL,Gadsden,F,Physiological scientist,"fraud_Eichmann, Hayes and Treutel",0
2019-05-27 03:31:08,grocery_pos,213.81,FL,Loxahatchee,F,Paramedic,"fraud_Huel, Hammes and Witting",0
2019-02-07 13:42:26,shopping_pos,8.88,AR,Bauxite,F,"Scientist, audiological","fraud_Watsica, Haag and Considine",0
2020-06-06 09:44:02,shopping_net,8.72,GA,Girard,F,"Conservator, museum/gallery",fraud_Kassulke PLC,0
2019-01-14 13:39:30,health_fitness,420.65,MI,Elberta,F,"Exhibitions officer, museum/gallery",fraud_Ratke and Sons,0
2019-03-10 01:56:52,grocery_pos,177.32,WI,Greendale,F,Logistics and distribution manager,fraud_DuBuque LLC,0
2019-10-29 08:27:56,grocery_pos,169.65,MS,Sontag,M,"Librarian, academic","fraud_Moen, Reinger and Murphy",0
2019-03-15 20:49:46,health_fitness,40.62,IL,Logan,F,"Scientist, research (physical sciences)","fraud_Runte, Green and Emard",0
2019-01-30 14:02:13,personal_care,6.36,NY,Altona,F,"Surveyor, land/geomatics","fraud_Kihn, Brakus and Goyette",0
2019-12-20 21:24:21,kids_pets,54.93,NJ,West Long Branch,M,Mechanical engineer,fraud_Beer-Jast,0
2020-06-02 12:47:07,home,48.66,NY,West Sayville,F,Film/video editor,fraud_Connelly-Carter,0
2019-09-26 12:41:10,entertainment,5.21,MN,Emmons,M,Communications engineer,fraud_Douglas-White,0
2019-12-31 14:40:49,shopping_pos,1.24,NY,Breesport,F,Psychotherapist,fraud_Stoltenberg-Beatty,0
2020-06-15 23:19:15,shopping_pos,2.21,NJ,Plainfield,F,Leisure centre manager,fraud_Barrows PLC,0
2019-01-27 06:27:40,gas_transport,39.67,SC,New Ellenton,F,Biomedical scientist,fraud_Huels-Nolan,0
2019-09-16 19:51:58,misc_pos,7.22,SC,Bradley,F,Research scientist (physical sciences),fraud_Keeling-Crist,0
2019-06-22 23:23:06,travel,3.2,IA,Des Moines,F,Wellsite geologist,fraud_Boyer-Haley,0
2019-11-01 02:35:11,grocery_pos,204.4,NC,North Wilkesboro,F,Dispensing optician,fraud_Hudson-Ratke,0
2019-03-05 12:42:39,shopping_pos,86.69,TX,Roma,F,IT trainer,fraud_Hickle Group,0
2019-03-18 17:29:35,personal_care,29.16,FL,Lakeland,M,"Radiographer, therapeutic","fraud_Zemlak, Tillman and Cremin",0
2019-09-16 16:50:15,home,21.23,MO,Independence,F,"Engineer, production",fraud_Wuckert-Goldner,0
2019-08-16 19:47:31,personal_care,34.42,NE,Hooper,F,"Engineer, automotive",fraud_Gottlieb-Hansen,0
2019-08-08 19:05:59,personal_care,6.27,PA,Allentown,F,"Scientist, research (maths)",fraud_Nader-Maggio,0
2019-08-10 19:33:52,shopping_pos,1.85,MA,Lawrence,M,Geoscientist,"fraud_Nitzsche, Kessler and Wolff",0
2019-08-31 12:13:25,shopping_net,1.85,NY,Hannawa Falls,F,Chief Executive Officer,fraud_Kuhic LLC,0
2020-06-11 21:05:10,shopping_pos,1.72,MO,Redford,F,Investment analyst,fraud_Pouros-Conroy,0
2020-03-07 05:30:14,misc_net,68.09,FL,West Palm Beach,F,Historic buildings inspector/conservation officer,"fraud_Herman, Treutel and Dickens",0
2019-10-23 17:26:37,entertainment,49.96,TN,Murfreesboro,M,"Journalist, newspaper",fraud_Kilback and Sons,0
2019-03-29 12:13:43,entertainment,11.37,TX,Cleveland,F,Building surveyor,"fraud_Cormier, Stracke and Thiel",0
2019-04-29 04:44:19,shopping_net,305.86,NV,Ruth,M,Interpreter,fraud_Rempel Inc,0
2020-05-25 20:34:45,shopping_pos,168.25,MN,Ranier,F,Ceramics designer,fraud_Kris-Padberg,0
2019-06-15 19:04:28,home,7.78,NM,High Rolls Mountain Park,M,Naval architect,"fraud_Gutmann, McLaughlin and Wiza",0
2019-04-26 04:43:43,grocery_pos,105.82,NJ,Elizabeth,M,Operational researcher,fraud_Hackett-Lueilwitz,0
